STATION,DATE,TIME,NAME,TAVG,TMAX,TMIN
74594493784,1/14/1999,23:59:00,SOD  ,32,36,27
74594493784,1/15/1999,23:59:00,SOD  ,33,38,28
74594493784,1/16/1999,23:59:00,SOD  ,40,53,27
74594493784,1/17/1999,23:59:00,SOD  ,47,56,38
74594493784,1/18/1999,23:59:00,SOD  ,49,58,39
74594493784,1/19/1999,23:59:00,SOD  ,46,53,38
74594493784,1/20/1999,23:59:00,SOD  ,46,50,41
74594493784,1/21/1999,23:59:00,SOD  ,44,48,39
74594493784,1/22/1999,23:59:00,SOD  ,,,
74594493784,1/23/1999,23:59:00,SOD  ,,,
74594493784,1/24/1999,23:59:00,SOD  ,,,
74594493784,1/25/1999,23:59:00,SOD  ,44,49,38
74594493784,1/26/1999,23:59:00,SOD  ,44,50,38
74594493784,1/27/1999,23:59:00,SOD  ,43,51,34
74594493784,1/28/1999,23:59:00,SOD  ,56,69,42
74594493784,1/29/1999,23:59:00,SOD  ,46,52,39
74594493784,1/30/1999,23:59:00,SOD  ,40,46,34
74594493784,1/31/1999,23:59:00,SOD  ,31,35,27
74594493784,2/1/1999,23:59:00,SOD  ,34,41,26
74594493784,2/2/1999,23:59:00,SOD  ,45,52,37
74594493784,2/3/1999,23:59:00,SOD  ,49,55,43
74594493784,2/4/1999,23:59:00,SOD  ,49,56,42
74594493784,2/5/1999,23:59:00,SOD  ,44,49,38
74594493784,2/6/1999,23:59:00,SOD  ,48,55,40
74594493784,2/7/1999,23:59:00,SOD  ,42,47,37
74594493784,2/8/1999,23:59:00,SOD  ,40,43,36
74594493784,2/9/1999,23:59:00,SOD  ,44,55,33
74594493784,2/10/1999,23:59:00,SOD  ,51,57,44
74594493784,2/11/1999,23:59:00,SOD  ,48,58,37
74594493784,2/12/1999,23:59:00,SOD  ,57,74,39
74594493784,2/13/1999,23:59:00,SOD  ,35,39,30
74594493784,2/14/1999,23:59:00,SOD  ,36,41,30
74594493784,2/15/1999,23:59:00,SOD  ,42,52,31
74594493784,2/16/1999,23:59:00,SOD  ,46,58,34
74594493784,2/17/1999,23:59:00,SOD  ,46,50,41
74594493784,2/18/1999,23:59:00,SOD  ,45,50,40
74594493784,2/19/1999,23:59:00,SOD  ,40,44,35
74594493784,2/20/1999,23:59:00,SOD  ,37,43,31
74594493784,2/21/1999,23:59:00,SOD  ,33,37,28
74594493784,2/22/1999,23:59:00,SOD  ,26,31,21
74594493784,2/23/1999,23:59:00,SOD  ,24,28,19
74594493784,2/24/1999,23:59:00,SOD  ,32,38,25
74594493784,2/25/1999,23:59:00,SOD  ,34,37,31
74594493784,2/26/1999,23:59:00,SOD  ,41,49,33
74594493784,2/27/1999,23:59:00,SOD  ,42,49,34
74594493784,2/28/1999,23:59:00,SOD  ,50,53,46
74594493784,3/1/1999,23:59:00,SOD  ,44,48,39
74594493784,3/2/1999,23:59:00,SOD  ,46,55,37
74594493784,3/3/1999,23:59:00,SOD  ,55,65,44
74594493784,3/4/1999,23:59:00,SOD  ,39,44,34
74594493784,3/5/1999,23:59:00,SOD  ,39,45,32
74594493784,3/6/1999,23:59:00,SOD  ,47,53,40
74594493784,3/7/1999,23:59:00,SOD  ,32,40,24
74594493784,3/8/1999,23:59:00,SOD  ,29,37,21
74594493784,3/9/1999,23:59:00,SOD  ,28,31,25
74594493784,3/10/1999,23:59:00,SOD  ,35,41,28
74594493784,3/11/1999,23:59:00,SOD  ,37,44,30
74594493784,3/12/1999,23:59:00,SOD  ,39,46,32
74594493784,3/13/1999,23:59:00,SOD  ,42,50,33
74594493784,3/14/1999,23:59:00,SOD  ,38,42,33
74594493784,3/15/1999,23:59:00,SOD  ,,,
74594493784,3/16/1999,23:59:00,SOD  ,,,
74594493784,3/17/1999,23:59:00,SOD  ,67,76,57
74594493784,3/18/1999,23:59:00,SOD  ,59,71,47
74594493784,3/19/1999,23:59:00,SOD  ,46,52,40
74594493784,3/20/1999,23:59:00,SOD  ,45,54,36
74594493784,3/21/1999,23:59:00,SOD  ,45,48,42
74594493784,3/22/1999,23:59:00,SOD  ,45,50,39
74594493784,3/23/1999,23:59:00,SOD  ,46,55,36
74594493784,3/24/1999,23:59:00,SOD  ,52,57,46
74594493784,3/25/1999,23:59:00,SOD  ,47,53,41
74594493784,3/26/1999,23:59:00,SOD  ,42,50,34
74594493784,3/27/1999,23:59:00,SOD  ,46,53,39
74594493784,3/28/1999,23:59:00,SOD  ,50,57,43
74594493784,3/29/1999,23:59:00,SOD  ,59,69,48
74594493784,3/30/1999,23:59:00,SOD  ,58,66,49
74594493784,3/31/1999,23:59:00,SOD  ,59,73,44
74594493784,4/1/1999,23:59:00,SOD  ,57,60,53
74594493784,4/2/1999,23:59:00,SOD  ,61,69,52
74594493784,4/3/1999,23:59:00,SOD  ,56,63,48
74594493784,4/4/1999,23:59:00,SOD  ,64,78,49
74594493784,4/5/1999,23:59:00,SOD  ,51,56,46
74594493784,4/6/1999,23:59:00,SOD  ,52,61,43
74594493784,4/7/1999,23:59:00,SOD  ,64,74,53
74594493784,4/8/1999,23:59:00,SOD  ,70,86,54
74594493784,4/9/1999,23:59:00,SOD  ,57,66,47
74594493784,4/10/1999,23:59:00,SOD  ,54,62,46
74594493784,4/11/1999,23:59:00,SOD  ,48,52,44
74594493784,4/12/1999,23:59:00,SOD  ,52,57,46
74594493784,4/13/1999,23:59:00,SOD  ,53,63,43
74594493784,4/14/1999,23:59:00,SOD  ,58,70,46
74594493784,4/15/1999,23:59:00,SOD  ,57,64,49
74594493784,4/16/1999,23:59:00,SOD  ,57,64,50
74594493784,4/17/1999,23:59:00,SOD  ,54,63,45
74594493784,4/18/1999,23:59:00,SOD  ,54,61,46
74594493784,4/19/1999,23:59:00,SOD  ,53,61,45
74594493784,4/20/1999,23:59:00,SOD  ,53,56,50
74594493784,4/21/1999,23:59:00,SOD  ,52,59,45
74594493784,4/22/1999,23:59:00,SOD  ,64,77,50
74594493784,4/23/1999,23:59:00,SOD  ,57,61,53
74594493784,4/24/1999,23:59:00,SOD  ,52,61,43
74594493784,4/25/1999,23:59:00,SOD  ,55,65,45
74594493784,4/26/1999,23:59:00,SOD  ,62,77,47
74594493784,4/27/1999,23:59:00,SOD  ,60,67,52
74594493784,4/28/1999,23:59:00,SOD  ,58,64,51
74594493784,4/29/1999,23:59:00,SOD  ,60,69,51
74594493784,4/30/1999,23:59:00,SOD  ,58,66,49
74594493784,5/1/1999,23:59:00,SOD  ,59,69,48
74594493784,5/2/1999,23:59:00,SOD  ,60,69,50
74594493784,5/3/1999,23:59:00,SOD  ,58,61,55
74594493784,5/4/1999,23:59:00,SOD  ,66,74,57
74594493784,5/5/1999,23:59:00,SOD  ,65,75,55
74594493784,5/6/1999,23:59:00,SOD  ,62,64,59
74594493784,5/7/1999,23:59:00,SOD  ,64,69,58
74594493784,5/8/1999,23:59:00,SOD  ,71,81,60
74594493784,5/9/1999,23:59:00,SOD  ,71,77,64
74594493784,5/10/1999,23:59:00,SOD  ,69,79,58
74594493784,5/11/1999,23:59:00,SOD  ,68,76,60
74594493784,5/12/1999,23:59:00,SOD  ,70,80,59
74594493784,5/13/1999,23:59:00,SOD  ,66,70,61
74594493784,5/14/1999,23:59:00,SOD  ,62,69,54
74594493784,5/15/1999,23:59:00,SOD  ,63,73,53
74594493784,5/16/1999,23:59:00,SOD  ,62,72,52
74594493784,5/17/1999,23:59:00,SOD  ,65,73,57
74594493784,5/18/1999,23:59:00,SOD  ,71,80,61
74594493784,5/19/1999,23:59:00,SOD  ,72,76,67
74594493784,5/20/1999,23:59:00,SOD  ,68,77,59
74594493784,5/21/1999,23:59:00,SOD  ,68,78,58
74594493784,5/22/1999,23:59:00,SOD  ,74,84,63
74594493784,5/23/1999,23:59:00,SOD  ,71,78,64
74594493784,5/24/1999,23:59:00,SOD  ,69,78,59
74594493784,5/25/1999,23:59:00,SOD  ,65,75,55
74594493784,5/26/1999,23:59:00,SOD  ,69,80,58
74594493784,5/27/1999,23:59:00,SOD  ,68,76,59
74594493784,5/28/1999,23:59:00,SOD  ,74,86,61
74594493784,5/29/1999,23:59:00,SOD  ,79,90,67
74594493784,5/30/1999,23:59:00,SOD  ,81,90,71
74594493784,5/31/1999,23:59:00,SOD  ,81,91,71
74594493784,6/1/1999,23:59:00,SOD  ,79,89,69
74594493784,6/2/1999,23:59:00,SOD  ,82,91,73
74594493784,6/3/1999,23:59:00,SOD  ,77,84,70
74594493784,6/4/1999,23:59:00,SOD  ,72,80,63
74594493784,6/5/1999,23:59:00,SOD  ,72,81,62
74594493784,6/6/1999,23:59:00,SOD  ,75,86,63
74594493784,6/7/1999,23:59:00,SOD  ,84,98,70
74594493784,6/8/1999,23:59:00,SOD  ,89,98,80
74594493784,6/9/1999,23:59:00,SOD  ,84,95,72
74594493784,6/10/1999,23:59:00,SOD  ,69,72,65
74594493784,6/11/1999,23:59:00,SOD  ,71,80,61
74594493784,6/12/1999,23:59:00,SOD  ,69,77,61
74594493784,6/13/1999,23:59:00,SOD  ,77,83,70
74594493784,6/14/1999,23:59:00,SOD  ,77,85,68
74594493784,6/15/1999,23:59:00,SOD  ,77,85,69
74594493784,6/16/1999,23:59:00,SOD  ,70,75,64
74594493784,6/17/1999,23:59:00,SOD  ,65,70,60
74594493784,6/18/1999,23:59:00,SOD  ,66,75,57
74594493784,6/19/1999,23:59:00,SOD  ,70,78,61
74594493784,6/20/1999,23:59:00,SOD  ,64,67,60
74594493784,6/21/1999,23:59:00,SOD  ,64,68,60
74594493784,6/22/1999,23:59:00,SOD  ,70,80,60
74594493784,6/23/1999,23:59:00,SOD  ,76,85,66
74594493784,6/24/1999,23:59:00,SOD  ,74,83,65
74594493784,6/25/1999,23:59:00,SOD  ,76,84,68
74594493784,6/26/1999,23:59:00,SOD  ,81,90,71
74594493784,6/27/1999,23:59:00,SOD  ,82,88,76
74594493784,6/28/1999,23:59:00,SOD  ,83,87,78
74594493784,6/29/1999,23:59:00,SOD  ,85,94,76
74594493784,6/30/1999,23:59:00,SOD  ,76,79,72
74594493784,7/1/1999,23:59:00,SOD  ,80,87,73
74594493784,7/2/1999,23:59:00,SOD  ,82,88,76
74594493784,7/3/1999,23:59:00,SOD  ,83,91,75
74594493784,7/4/1999,23:59:00,SOD  ,89,99,79
74594493784,7/5/1999,23:59:00,SOD  ,93,101,84
74594493784,7/6/1999,23:59:00,SOD  ,93,102,84
74594493784,7/7/1999,23:59:00,SOD  ,89,96,82
74594493784,7/8/1999,23:59:00,SOD  ,84,92,75
74594493784,7/9/1999,23:59:00,SOD  ,87,99,74
74594493784,7/10/1999,23:59:00,SOD  ,82,90,73
74594493784,7/11/1999,23:59:00,SOD  ,75,84,66
74594493784,7/12/1999,23:59:00,SOD  ,72,77,66
74594493784,7/13/1999,23:59:00,SOD  ,73,80,66
74594493784,7/14/1999,23:59:00,SOD  ,74,78,69
74594493784,7/15/1999,23:59:00,SOD  ,76,85,67
74594493784,7/16/1999,23:59:00,SOD  ,83,92,74
74594493784,7/17/1999,23:59:00,SOD  ,84,94,74
74594493784,7/18/1999,23:59:00,SOD  ,86,93,78
74594493784,7/19/1999,23:59:00,SOD  ,90,100,79
74594493784,7/20/1999,23:59:00,SOD  ,81,84,77
74594493784,7/21/1999,23:59:00,SOD  ,80,85,74
74594493784,7/22/1999,23:59:00,SOD  ,82,90,73
74594493784,7/23/1999,23:59:00,SOD  ,88,97,78
74594493784,7/24/1999,23:59:00,SOD  ,87,94,79
74594493784,7/25/1999,23:59:00,SOD  ,86,95,76
74594493784,7/26/1999,23:59:00,SOD  ,84,92,75
74594493784,7/27/1999,23:59:00,SOD  ,86,93,78
74594493784,7/28/1999,23:59:00,SOD  ,84,95,73
74594493784,7/29/1999,23:59:00,SOD  ,81,92,70
74594493784,7/30/1999,23:59:00,SOD  ,85,91,78
74594493784,7/31/1999,23:59:00,SOD  ,88,98,77
74594493784,8/1/1999,23:59:00,SOD  ,85,94,76
74594493784,8/2/1999,23:59:00,SOD  ,,,
74594493784,8/3/1999,23:59:00,SOD  ,80,88,72
74594493784,8/4/1999,23:59:00,SOD  ,80,87,72
74594493784,8/5/1999,23:59:00,SOD  ,82,91,73
74594493784,8/6/1999,23:59:00,SOD  ,82,91,73
74594493784,8/7/1999,23:59:00,SOD  ,80,85,75
74594493784,8/8/1999,23:59:00,SOD  ,80,84,76
74594493784,8/9/1999,23:59:00,SOD  ,75,81,69
74594493784,8/10/1999,23:59:00,SOD  ,76,85,66
74594493784,8/11/1999,23:59:00,SOD  ,84,94,73
74594493784,8/12/1999,23:59:00,SOD  ,84,92,76
74594493784,8/13/1999,23:59:00,SOD  ,87,95,78
74594493784,8/14/1999,23:59:00,SOD  ,83,92,73
74594493784,8/15/1999,23:59:00,SOD  ,76,80,72
74594493784,8/16/1999,23:59:00,SOD  ,79,87,71
74594493784,8/17/1999,23:59:00,SOD  ,85,96,74
74594493784,8/18/1999,23:59:00,SOD  ,84,91,76
74594493784,8/19/1999,23:59:00,SOD  ,79,86,72
74594493784,8/20/1999,23:59:00,SOD  ,75,83,67
74594493784,8/21/1999,23:59:00,SOD  ,70,74,65
74594493784,8/22/1999,23:59:00,SOD  ,74,82,66
74594493784,8/23/1999,23:59:00,SOD  ,76,84,67
74594493784,8/24/1999,23:59:00,SOD  ,76,83,68
74594493784,8/25/1999,23:59:00,SOD  ,75,79,70
74594493784,8/26/1999,23:59:00,SOD  ,77,84,69
74594493784,8/27/1999,23:59:00,SOD  ,78,85,71
74594493784,8/28/1999,23:59:00,SOD  ,79,88,70
74594493784,8/29/1999,23:59:00,SOD  ,80,90,69
74594493784,8/30/1999,23:59:00,SOD  ,66,70,61
74594493784,8/31/1999,23:59:00,SOD  ,69,74,64
74594493784,9/1/1999,23:59:00,SOD  ,73,81,65
74594493784,9/2/1999,23:59:00,SOD  ,76,82,69
74594493784,9/3/1999,23:59:00,SOD  ,76,83,69
74594493784,9/4/1999,23:59:00,SOD  ,77,81,73
74594493784,9/5/1999,23:59:00,SOD  ,77,80,74
74594493784,9/6/1999,23:59:00,SOD  ,80,84,76
74594493784,9/7/1999,23:59:00,SOD  ,81,88,74
74594493784,9/8/1999,23:59:00,SOD  ,77,84,69
74594493784,9/9/1999,23:59:00,SOD  ,76,85,67
74594493784,9/10/1999,23:59:00,SOD  ,76,83,69
74594493784,9/11/1999,23:59:00,SOD  ,72,81,63
74594493784,9/12/1999,23:59:00,SOD  ,72,81,63
74594493784,9/13/1999,23:59:00,SOD  ,72,79,65
74594493784,9/14/1999,23:59:00,SOD  ,76,81,71
74594493784,9/15/1999,23:59:00,SOD  ,71,74,67
74594493784,9/16/1999,23:59:00,SOD  ,66,69,63
74594493784,9/17/1999,23:59:00,SOD  ,67,74,60
74594493784,9/18/1999,23:59:00,SOD  ,68,76,59
74594493784,9/19/1999,23:59:00,SOD  ,66,73,58
74594493784,9/20/1999,23:59:00,SOD  ,70,78,61
74594493784,9/21/1999,23:59:00,SOD  ,60,68,52
74594493784,9/22/1999,23:59:00,SOD  ,57,64,50
74594493784,9/23/1999,23:59:00,SOD  ,63,75,50
74594493784,9/24/1999,23:59:00,SOD  ,68,79,56
74594493784,9/25/1999,23:59:00,SOD  ,71,82,60
74594493784,9/26/1999,23:59:00,SOD  ,70,78,61
74594493784,9/27/1999,23:59:00,SOD  ,70,72,67
74594493784,9/28/1999,23:59:00,SOD  ,74,78,69
74594493784,9/29/1999,23:59:00,SOD  ,72,75,68
74594493784,9/30/1999,23:59:00,SOD  ,64,70,57
74594493784,10/1/1999,23:59:00,SOD  ,63,73,52
74594493784,10/2/1999,23:59:00,SOD  ,67,77,57
74594493784,10/3/1999,23:59:00,SOD  ,69,78,59
74594493784,10/4/1999,23:59:00,SOD  ,62,70,53
74594493784,10/5/1999,23:59:00,SOD  ,52,55,49
74594493784,10/6/1999,23:59:00,SOD  ,58,69,46
74594493784,10/7/1999,23:59:00,SOD  ,53,59,46
74594493784,10/8/1999,23:59:00,SOD  ,56,64,47
74594493784,10/9/1999,23:59:00,SOD  ,63,72,54
74594493784,10/10/1999,23:59:00,SOD  ,67,69,64
74594493784,10/11/1999,23:59:00,SOD  ,68,76,59
74594493784,10/12/1999,23:59:00,SOD  ,60,66,53
74594493784,10/13/1999,23:59:00,SOD  ,63,72,53
74594493784,10/14/1999,23:59:00,SOD  ,57,64,50
74594493784,10/15/1999,23:59:00,SOD  ,54,61,46
74594493784,10/16/1999,23:59:00,SOD  ,61,71,51
74594493784,10/17/1999,23:59:00,SOD  ,63,68,58
74594493784,10/18/1999,23:59:00,SOD  ,57,64,50
74594493784,10/19/1999,23:59:00,SOD  ,52,57,46
74594493784,10/20/1999,23:59:00,SOD  ,54,56,52
74594493784,10/21/1999,23:59:00,SOD  ,56,62,50
74594493784,10/22/1999,23:59:00,SOD  ,55,64,46
74594493784,10/23/1999,23:59:00,SOD  ,51,57,44
74594493784,10/24/1999,23:59:00,SOD  ,50,57,42
74594493784,10/25/1999,23:59:00,SOD  ,51,60,41
74594493784,10/26/1999,23:59:00,SOD  ,55,66,44
74594493784,10/27/1999,23:59:00,SOD  ,56,62,50
74594493784,10/28/1999,23:59:00,SOD  ,52,58,45
74594493784,10/29/1999,23:59:00,SOD  ,57,68,46
74594493784,10/30/1999,23:59:00,SOD  ,59,67,50
74594493784,10/31/1999,23:59:00,SOD  ,64,74,53
74594493784,11/1/1999,23:59:00,SOD  ,63,69,57
74594493784,11/2/1999,23:59:00,SOD  ,60,69,51
74594493784,11/3/1999,23:59:00,SOD  ,46,53,39
74594493784,11/4/1999,23:59:00,SOD  ,47,58,35
74594493784,11/5/1999,23:59:00,SOD  ,54,67,41
74594493784,11/6/1999,23:59:00,SOD  ,62,74,50
74594493784,11/7/1999,23:59:00,SOD  ,53,59,46
74594493784,11/8/1999,23:59:00,SOD  ,49,57,41
74594493784,11/9/1999,23:59:00,SOD  ,56,67,44
74594493784,11/10/1999,23:59:00,SOD  ,64,75,53
74594493784,11/11/1999,23:59:00,SOD  ,55,64,45
74594493784,11/12/1999,23:59:00,SOD  ,46,50,41
74594493784,11/13/1999,23:59:00,SOD  ,55,63,47
74594493784,11/14/1999,23:59:00,SOD  ,60,71,48
74594493784,11/15/1999,23:59:00,SOD  ,48,52,44
74594493784,11/16/1999,23:59:00,SOD  ,43,47,38
74594493784,11/17/1999,23:59:00,SOD  ,41,46,35
74594493784,11/18/1999,23:59:00,SOD  ,44,54,34
74594493784,11/19/1999,23:59:00,SOD  ,51,60,41
74594493784,11/20/1999,23:59:00,SOD  ,61,72,49
74594493784,11/21/1999,23:59:00,SOD  ,57,63,51
74594493784,11/22/1999,23:59:00,SOD  ,57,60,54
74594493784,11/23/1999,23:59:00,SOD  ,61,64,58
74594493784,11/24/1999,23:59:00,SOD  ,62,66,58
74594493784,11/25/1999,23:59:00,SOD  ,56,60,52
74594493784,11/26/1999,23:59:00,SOD  ,60,68,52
74594493784,11/27/1999,23:59:00,SOD  ,56,60,51
74594493784,11/28/1999,23:59:00,SOD  ,48,52,44
74594493784,11/29/1999,23:59:00,SOD  ,42,47,37
74594493784,11/30/1999,23:59:00,SOD  ,36,40,31
74594493784,12/1/1999,23:59:00,SOD  ,32,37,27
74594493784,12/2/1999,23:59:00,SOD  ,42,52,32
74594493784,12/3/1999,23:59:00,SOD  ,48,58,37
74594493784,12/4/1999,23:59:00,SOD  ,56,67,45
74594493784,12/5/1999,23:59:00,SOD  ,58,68,47
74594493784,12/6/1999,23:59:00,SOD  ,54,59,48
74594493784,12/7/1999,23:59:00,SOD  ,46,50,41
74594493784,12/8/1999,23:59:00,SOD  ,44,52,35
74594493784,12/9/1999,23:59:00,SOD  ,46,52,39
74594493784,12/10/1999,23:59:00,SOD  ,50,57,43
74594493784,12/11/1999,23:59:00,SOD  ,45,50,39
74594493784,12/12/1999,23:59:00,SOD  ,45,53,36
74594493784,12/13/1999,23:59:00,SOD  ,43,47,38
74594493784,12/14/1999,23:59:00,SOD  ,45,47,42
74594493784,12/15/1999,23:59:00,SOD  ,43,46,40
74594493784,12/16/1999,23:59:00,SOD  ,45,51,39
74594493784,12/17/1999,23:59:00,SOD  ,43,50,35
74594493784,12/18/1999,23:59:00,SOD  ,43,48,38
74594493784,12/19/1999,23:59:00,SOD  ,42,45,38
74594493784,12/20/1999,23:59:00,SOD  ,46,51,40
74594493784,12/21/1999,23:59:00,SOD  ,42,47,37
74594493784,12/22/1999,23:59:00,SOD  ,37,41,32
74594493784,12/23/1999,23:59:00,SOD  ,37,45,29
74594493784,12/24/1999,23:59:00,SOD  ,28,32,24
74594493784,12/25/1999,23:59:00,SOD  ,26,31,20
74594493784,12/26/1999,23:59:00,SOD  ,34,43,24
74594493784,12/27/1999,23:59:00,SOD  ,35,37,32
74594493784,12/28/1999,23:59:00,SOD  ,31,35,27
74594493784,12/29/1999,23:59:00,SOD  ,35,40,29
74594493784,12/30/1999,23:59:00,SOD  ,46,57,35
74594493784,12/31/1999,23:59:00,SOD  ,45,51,39
74594493784,1/1/2000,23:59:00,SOD  ,40,45,34
74594493784,1/2/2000,23:59:00,SOD  ,54,68,40
74594493784,1/3/2000,23:59:00,SOD  ,60,66,54
74594493784,1/4/2000,23:59:00,SOD  ,59,70,48
74594493784,1/5/2000,23:59:00,SOD  ,42,48,36
74594493784,1/6/2000,23:59:00,SOD  ,40,47,32
74594493784,1/7/2000,23:59:00,SOD  ,43,52,34
74594493784,1/8/2000,23:59:00,SOD  ,39,46,31
74594493784,1/9/2000,23:59:00,SOD  ,44,48,40
74594493784,1/10/2000,23:59:00,SOD  ,48,53,43
74594493784,1/11/2000,23:59:00,SOD  ,48,55,41
74594493784,1/12/2000,23:59:00,SOD  ,43,49,37
74594493784,1/13/2000,23:59:00,SOD  ,44,58,30
74594493784,1/14/2000,23:59:00,SOD  ,27,31,23
74594493784,1/15/2000,23:59:00,SOD  ,29,36,22
74594493784,1/16/2000,23:59:00,SOD  ,46,60,31
74594493784,1/17/2000,23:59:00,SOD  ,24,30,18
74594493784,1/18/2000,23:59:00,SOD  ,,,
74594493784,1/19/2000,23:59:00,SOD  ,30,38,21
74594493784,1/20/2000,23:59:00,SOD  ,30,34,25
74594493784,1/21/2000,23:59:00,SOD  ,21,25,16
74594493784,1/22/2000,23:59:00,SOD  ,19,24,13
74594493784,1/23/2000,23:59:00,SOD  ,27,30,24
74594493784,1/24/2000,23:59:00,SOD  ,35,40,29
74594493784,1/25/2000,23:59:00,SOD  ,30,34,25
74594493784,1/26/2000,23:59:00,SOD  ,28,33,23
74594493784,1/27/2000,23:59:00,SOD  ,22,26,18
74594493784,1/28/2000,23:59:00,SOD  ,24,31,16
74594493784,1/29/2000,23:59:00,SOD  ,29,37,20
74594493784,1/30/2000,23:59:00,SOD  ,28,31,24
74594493784,1/31/2000,23:59:00,SOD  ,32,38,26
74594493784,2/1/2000,23:59:00,SOD  ,32,37,27
74594493784,2/2/2000,23:59:00,SOD  ,29,32,25
74594493784,2/3/2000,23:59:00,SOD  ,30,36,23
74594493784,2/4/2000,23:59:00,SOD  ,34,38,30
74594493784,2/5/2000,23:59:00,SOD  ,36,39,32
74594493784,2/6/2000,23:59:00,SOD  ,35,39,30
74594493784,2/7/2000,23:59:00,SOD  ,39,48,30
74594493784,2/8/2000,23:59:00,SOD  ,32,38,26
74594493784,2/9/2000,23:59:00,SOD  ,39,51,26
74594493784,2/10/2000,23:59:00,SOD  ,44,53,34
74594493784,2/11/2000,23:59:00,SOD  ,50,60,39
74594493784,2/12/2000,23:59:00,SOD  ,34,39,28
74594493784,2/13/2000,23:59:00,SOD  ,32,36,27
74594493784,2/14/2000,23:59:00,SOD  ,49,62,36
74594493784,2/15/2000,23:59:00,SOD  ,39,43,35
74594493784,2/16/2000,23:59:00,SOD  ,50,64,35
74594493784,2/17/2000,23:59:00,SOD  ,36,41,31
74594493784,2/18/2000,23:59:00,SOD  ,33,36,30
74594493784,2/19/2000,23:59:00,SOD  ,42,49,35
74594493784,2/20/2000,23:59:00,SOD  ,42,47,36
74594493784,2/21/2000,23:59:00,SOD  ,42,47,37
74594493784,2/22/2000,23:59:00,SOD  ,43,51,34
74594493784,2/23/2000,23:59:00,SOD  ,47,56,37
74594493784,2/24/2000,23:59:00,SOD  ,53,64,42
74594493784,2/25/2000,23:59:00,SOD  ,59,72,45
74594493784,2/26/2000,23:59:00,SOD  ,45,47,43
74594493784,2/27/2000,23:59:00,SOD  ,51,59,43
74594493784,2/29/2000,23:59:00,SOD  ,52,57,47
74594493784,3/1/2000,23:59:00,SOD  ,50,60,40
74594493784,3/2/2000,23:59:00,SOD  ,50,59,40
74594493784,3/3/2000,23:59:00,SOD  ,45,54,36
74594493784,3/4/2000,23:59:00,SOD  ,47,56,37
74594493784,3/5/2000,23:59:00,SOD  ,55,65,45
74594493784,3/6/2000,23:59:00,SOD  ,50,57,43
74594493784,3/7/2000,23:59:00,SOD  ,56,70,41
74594493784,3/8/2000,23:59:00,SOD  ,69,84,54
74594493784,3/9/2000,23:59:00,SOD  ,67,79,54
74594493784,3/10/2000,23:59:00,SOD  ,61,70,51
74594493784,3/11/2000,23:59:00,SOD  ,53,56,49
74594493784,3/12/2000,23:59:00,SOD  ,45,52,38
74594493784,3/13/2000,23:59:00,SOD  ,42,50,34
74594493784,3/14/2000,23:59:00,SOD  ,47,56,38
74594493784,3/15/2000,23:59:00,SOD  ,57,71,43
74594493784,3/16/2000,23:59:00,SOD  ,62,69,54
74594493784,3/17/2000,23:59:00,SOD  ,47,62,32
74594493784,3/18/2000,23:59:00,SOD  ,34,40,27
74594493784,3/19/2000,23:59:00,SOD  ,40,46,33
74594493784,3/20/2000,23:59:00,SOD  ,44,49,39
74594493784,3/21/2000,23:59:00,SOD  ,42,43,41
74594493784,3/22/2000,23:59:00,SOD  ,47,50,43
74594493784,3/23/2000,23:59:00,SOD  ,53,63,42
74594493784,3/24/2000,23:59:00,SOD  ,58,65,50
74594493784,3/25/2000,23:59:00,SOD  ,59,68,50
74594493784,3/26/2000,23:59:00,SOD  ,60,66,53
74594493784,3/27/2000,23:59:00,SOD  ,57,67,47
74594493784,3/28/2000,23:59:00,SOD  ,54,61,46
74594493784,3/29/2000,23:59:00,SOD  ,52,59,44
74594493784,3/30/2000,23:59:00,SOD  ,53,63,43
74594493784,3/31/2000,23:59:00,SOD  ,51,60,42
74594493784,4/1/2000,23:59:00,SOD  ,57,67,46
74594493784,4/2/2000,23:59:00,SOD  ,62,70,53
74594493784,4/3/2000,23:59:00,SOD  ,68,76,60
74594493784,4/4/2000,23:59:00,SOD  ,57,69,44
74594493784,4/5/2000,23:59:00,SOD  ,47,55,38
74594493784,4/6/2000,23:59:00,SOD  ,65,80,49
74594493784,4/7/2000,23:59:00,SOD  ,64,72,56
74594493784,4/8/2000,23:59:00,SOD  ,61,80,41
74594493784,4/9/2000,23:59:00,SOD  ,44,53,34
74594493784,4/10/2000,23:59:00,SOD  ,53,64,42
74594493784,4/11/2000,23:59:00,SOD  ,53,58,48
74594493784,4/12/2000,23:59:00,SOD  ,50,55,45
74594493784,4/13/2000,23:59:00,SOD  ,46,50,41
74594493784,4/14/2000,23:59:00,SOD  ,51,60,42
74594493784,4/15/2000,23:59:00,SOD  ,57,62,52
74594493784,4/16/2000,23:59:00,SOD  ,71,80,61
74594493784,4/17/2000,23:59:00,SOD  ,56,65,46
74594493784,4/18/2000,23:59:00,SOD  ,47,49,44
74594493784,4/19/2000,23:59:00,SOD  ,58,68,47
74594493784,4/20/2000,23:59:00,SOD  ,59,66,51
74594493784,4/21/2000,23:59:00,SOD  ,57,62,52
74594493784,4/22/2000,23:59:00,SOD  ,54,58,50
74594493784,4/23/2000,23:59:00,SOD  ,52,57,47
74594493784,4/24/2000,23:59:00,SOD  ,59,69,48
